commentaire$text
commentaire$text
commentaire$text
commentaire$text
comments  172$un accueuil tres chaleureux avec de grandes disponibilités horaires, un petit dejeuner tres copieux. l'hotel en lui meme est ancien mais propre, la chambre était conffortable
comments  173$Hôtel d’étape sur la route des vacances. Très pratique car proche de l’A6.
comments  174$La chambre nickel, Le lit très confortable, la salle de bain très propre et la qualité de l'eau extra.
comments  175$Bon accueil, chambre confortable et environnement calme
comments  176$Accueil excellent état propre
comments  177$Très bon accueil, propre, et confortable. Bon rapport qualité prix
comments  178$Difficult to find, on commercial estate!
comments  179$Great convenient location visited a brilliant local restaurant
comments  180$Dit hotel is prima voor een nachtje onderweg. Propere kamer, goed bed, nette badkamer (douche is wel klein), ontbijt is uitstekend. Personeel is zeer vriendelijk.
comments  181$Die Toilette war mangelhaft gesäubert Das Zimmer recht eng für 2 Personen Der Parkplatz nachts für Autos mit Tor verschlossen, der Fußgängereingang daneben jedoch ohne Tür
comments  182$Alt er jo anderledes under Corona, men stedet var ok, dog købte jeg morgenmad, som blev leveret dagen før og i ret kedelig stand, absolut ikke 8€ værd.
comments  183$Niet te ver van de autoweg. Wel stil in de kamer. Degelijk ontbijt. We hebben geen klachten.
comments  184$Goede bedden, vriendelijk personeel en uitstekende ligging.
comments  185$Prima hotel voor onze reis naar huis schone kamer goede douche gelegenheid vlakbij supermarkt
comments  186$Fijn doorreishotel. Schone, nette kamer. Beleefd en correct personeel. Ontbijt genoeg keus en goed. Vlakbij voldoende eetgelegenheden (geen culinaire hoogstandjes maar voor 1 of 2 dagen prima te doen). Vlakbij snelweg. Al eerder hier verbleven en nu ook weer zeker voor herhaling vatbaar als we in de buurt zijn.
comments  187$Mycket trevlig personal!
comments  188$Voor een lage prijs bewaakte parkeerplaatsten, goede bedden, heerlijke airco en een lekker ontbijt. Top!
comments  189$Unkomplizierter Zwischenstopp auf dem Weg an die Côte d'Azur
comments  190$Sehr freundliches Personal Zimmer war Sauber die Betten waren gut was will man mehr Für die Durchreise sehr zu empfehlen
comments  191$
comments  192$
comments  193$
comments  194$
comments  195$
comments  196$
comments  197$
comments  198$
comments  199$
comments  200$
comments  201$
comments  202$
comments  203$
comments  204$
comments  205$
comments  206$
comments  207$
comments  208$
comments  209$
comments  210$
comments  211$
comments  212$
comments  213$
comments  214$Séjour fantastique - belle chambre spacieuse et confortable - Un chef qui prend soin de tous les détails en cuisinant des plats créatifs de A à Z jusqu'au pain - Bref une excellente adresse où je reviendrais
comments  215$Chambre magnifique
comments  216$Très bel hôtel, luxueux, avec une cuisine formidable. Le personnel est très accueillant. L’environnement est très calme, cela ajoute aux bons points de ce séjour.
comments  217$Rien n'a critiquer, tout était très bien, le vin, les mets ainsi que le service. A conseiller.
comments  218$Accueil au top. Joli village. Hotel bien placé sur la place principale (mais bien calme). Menu degustation top (raffiné. Saveurs exquises et recherchée. Copieux, vu le nombre de plats (sans gavage, juste comme il faut). On sent les etoiles passées et l'experience. Un resto. de PROs. comme on en trouve de moins en moins ... A faire absolument ! Merci Mr Carrion et l'equipe.
comments  219$Après une longue route...nous espérions être la vers 19.00h ! hélas ne sachant pas qu'il fallait quitter l'A6 à Tournus ,la sortie Macon :galère nous a conduits au CARRION après 20.00h merci à Fréderic la table nous attendait encore...!
comments  220$Soirée étape agréable avec un accueil très sympathique, une cuisine extraordinaire avec de la créativité et des mariages de parfums étonnants. On peut s'y arrêter autant pour la restauration que pour l’hôtellerie. Un petit déjeuner très français et très raffiné avec un serveur des plus accueillant (surtout tôt le matin ce qui est plutôt agréable...). Le seul petit inconvénient, bien que l’hôtel se situe en pleine campagne, c'est qu'il est sur une placette un peu passante le matin pour ceux qui veulent dormir.... mais rien de grave
comments  221$Lovely hotel in a beautiful setting. Room was a bit 'tired' but for what I paid, I cannot complain. Coffee, Tea, Kettle in room. Bed very comfortable indeed. Toiletries supplied and super shower. Wifi excellent. Ask at reception for a connection voucher.
comments  222$Proper french hospitality, fantastic experience, impressive attention to our well-being during our stay.
comments  223$Standard Continental Breakfast. No cooked breakfast. Disappointing for its grading.
comments  224$Goede ontvangst en zeer goed bed. Echter ontbijt was veel te duur voor wat het maar was. Brood was niet vers, koffie slap. Mijn tip blijven slapen en een ontbijt aan de overkant van de straat nemen.
comments  225$This is a very nice little hotel, located in center of a small old village. The neighbor is a tiny chateau, very pretty. The owners took good care of me and my dogs. The room was more than OK, comfortable bed. What was missing in the room was a comfortable chair. The dinner was very good, albeit mighty expensive.
comments  226$We visited off season, and the service level was not what we can imagine it may be. It was a cosy little town however. The room was very nice.
comments  227$war eine Nacht beruflich dort. Sehr sympathisches Team in einem sympathischen Hotel.
comments  228$Un hotel encantador en una zona encantadora. Espectacular la experiencia.
comments  229$
comments  230$
comments  231$
comments  232$
comments  233$
comments  234$
comments  235$
comments  236$
comments  237$
comments  238$
comments  239$
comments  240$
comments  241$
comments  242$L'emplacement Macon nord à proximité immédiate de la sortie A6 est très bien mais semble bie isolé et très triste
comments  243$Bonne étape, propre.
comments  244$Nous venons d'Alsace et nous nous sommes arrêtés dans cet hôtel pour faire une petite pause avant de repartir pour Lyon. L'hôtel est très bien situé au niveau du péage ce qui est très pratique, ensuite la chambre etait très bien, c'était propre par rapport à d'autres ou nous étions déjà, et le personnel très sympathique.
